state,survey_type,total_kindergarten_population,percent_surveyed,target,footnotes,year,percent_vaccinated,vaccination
Utah,Census,54779,100.0,95.0,*,2013_14,99.3,Hepatitis B Vaccination
Utah,Census,50916,100.0,95.0,*,2014_15,95.4,Hepatitis B Vaccination
Utah,Census,50114,100.0,95.0,*,2015_16,95.1,Hepatitis B Vaccination
Utah,Census,49957,100.0,95.0,*,2009_10,97.7,MMR Vaccination
Utah,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Utah,Census,53800,100.0,95.0,*,2011_12,98.0,MMR Vaccination
Utah,Census,54605,100.0,95.0,*,2012_13,96.3,MMR Vaccination
Utah,Census,54779,100.0,95.0,*,2013_14,98.5,MMR Vaccination
Utah,Census,50916,100.0,95.0,*,2014_15,94.0,MMR Vaccination
Utah,Census,50114,100.0,95.0,*,2015_16,94.2,MMR Vaccination
Utah,Census,49957,100.0,95.0,*,2009_10,97.9,Polio Vaccination
Utah,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Utah,Census,53800,100.0,95.0,*,2011_12,98.1,Polio Vaccination
Utah,Census,54605,100.0,95.0,*,2012_13,98.1,Polio Vaccination
Utah,Census,54779,100.0,95.0,*,2013_14,98.4,Polio Vaccination
Utah,Census,50916,100.0,95.0,*,2014_15,94.2,Polio Vaccination
Utah,Census,50114,100.0,95.0,*,2015_16,94.1,Polio Vaccination
Vermont,Census,6713,100.0,95.0,*,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
Vermont,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Vermont,Census,6548,100.0,95.0,*,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Vermont,Census,6792,100.0,95.0,*,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Vermont,Census,6771,100.0,95.0,*,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Vermont,Census,6277,100.0,95.0,*,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Vermont,Census,6366,100.0,95.0,*,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Vermont,Census,6713,100.0,95.0,*,2009_10,88.2,2 doses Varicella Vaccination (unknown disease history)
Vermont,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Vermont,Census,6548,100.0,95.0,*,2011_12,90.3,2 doses Varicella Vaccination (unknown disease history)
Vermont,Census,6792,100.0,95.0,*,2012_13,90.1,2 doses Varicella Vaccination (unknown disease history)
Vermont,Census,6771,100.0,95.0,*,2013_14,89.4,2 doses Varicella Vaccination (unknown disease history)
Vermont,Census,6277,100.0,95.0,*,2014_15,90.5,2 doses Varicella Vaccination (unknown disease history)
Vermont,Census,6366,100.0,95.0,*,2015_16,91.9,2 doses Varicella Vaccination (unknown disease history)
Vermont,Census,6713,100.0,95.0,*,2009_10,91.8,DTP/DTaP/DT Vaccination
Vermont,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Vermont,Census,6548,100.0,95.0,*,2011_12,92.7,DTP/DTaP/DT Vaccination
Vermont,Census,6792,100.0,95.0,*,2012_13,92.6,DTP/DTaP/DT Vaccination
Vermont,Census,6771,100.0,95.0,*,2013_14,92.0,DTP/DTaP/DT Vaccination
Vermont,Census,6277,100.0,95.0,*,2014_15,93.2,DTP/DTaP/DT Vaccination
Vermont,Census,6366,100.0,95.0,*,2015_16,93.6,DTP/DTaP/DT Vaccination
Vermont,Census,6713,100.0,95.0,*,2009_10,94.8,Hepatitis B Vaccination
Vermont,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Vermont,Census,6548,100.0,95.0,*,2011_12,95.6,Hepatitis B Vaccination
Vermont,Census,6792,100.0,95.0,*,2012_13,95.0,Hepatitis B Vaccination
Vermont,Census,6771,100.0,95.0,*,2013_14,93.8,Hepatitis B Vaccination
Vermont,Census,6277,100.0,95.0,*,2014_15,94.4,Hepatitis B Vaccination
Vermont,Census,6366,100.0,95.0,*,2015_16,94.3,Hepatitis B Vaccination
Vermont,Census,6713,100.0,95.0,*,2009_10,91.8,MMR Vaccination
Vermont,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Vermont,Census,6548,100.0,95.0,*,2011_12,92.9,MMR Vaccination
Vermont,Census,6792,100.0,95.0,*,2012_13,92.8,MMR Vaccination
Vermont,Census,6771,100.0,95.0,*,2013_14,91.2,MMR Vaccination
Vermont,Census,6277,100.0,95.0,*,2014_15,92.7,MMR Vaccination
Vermont,Census,6366,100.0,95.0,*,2015_16,93.6,MMR Vaccination
Vermont,Census,6713,100.0,95.0,*,2009_10,92.1,Polio Vaccination
Vermont,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Vermont,Census,6548,100.0,95.0,*,2011_12,92.7,Polio Vaccination
Vermont,Census,6792,100.0,95.0,*,2012_13,92.6,Polio Vaccination
Vermont,Census,6771,100.0,95.0,*,2013_14,91.8,Polio Vaccination
Vermont,Census,6277,100.0,95.0,*,2014_15,93.7,Polio Vaccination
Vermont,Census,6366,100.0,95.0,*,2015_16,93.8,Polio Vaccination
Virginia,Random sample,100891,4.4,95.0,NaN,2009_10,98.3,1 dose Varicella Vaccination (unknown disease history)
Virginia,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Virginia,2-stage Cluster Sample,101121,4.3,95.0,NaN,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Virginia,2-stage Cluster Sample,104826,4.2,95.0,NaN,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Virginia,2-stage cluster  sample,105692,4.1,95.0,NaN,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Virginia,Stratified 2-stage cluster sample,103821,4.1,95.0,NaN,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Virginia,Stratified 2-stage cluster sample,100074,4.3,95.0,†.§,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Virginia,Random sample,100891,4.4,95.0,NaN,2009_10,NReq,2 doses Varicella Vaccination (unknown disease history)
Virginia,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Virginia,2-stage Cluster Sample,101121,4.3,95.0,NaN,2011_12,90.6,2 doses Varicella Vaccination (unknown disease history)
Virginia,2-stage Cluster Sample,104826,4.2,95.0,NaN,2012_13,91.2,2 doses Varicella Vaccination (unknown disease history)
Virginia,2-stage cluster  sample,105692,4.1,95.0,NaN,2013_14,91.3,2 doses Varicella Vaccination (unknown disease history)
Virginia,Stratified 2-stage cluster sample,103821,4.1,95.0,NaN,2014_15,90.4,2 doses Varicella Vaccination (unknown disease history)
Virginia,Stratified 2-stage cluster sample,100074,4.3,95.0,†.§,2015_16,93.7,2 doses Varicella Vaccination (unknown disease history)
Virginia,Random sample,100891,4.4,95.0,NaN,2009_10,98.4,DTP/DTaP/DT Vaccination
Virginia,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Virginia,2-stage Cluster Sample,101121,4.3,95.0,NaN,2011_12,98.6,DTP/DTaP/DT Vaccination
Virginia,2-stage Cluster Sample,104826,4.2,95.0,NaN,2012_13,98.5,DTP/DTaP/DT Vaccination
Virginia,2-stage cluster  sample,105692,4.1,95.0,NaN,2013_14,98.3,DTP/DTaP/DT Vaccination
Virginia,Stratified 2-stage cluster sample,103821,4.1,95.0,NaN,2014_15,97.4,DTP/DTaP/DT Vaccination
Virginia,Stratified 2-stage cluster sample,100074,4.3,95.0,†.§,2015_16,98.3,DTP/DTaP/DT Vaccination
Virginia,Random sample,100891,4.4,95.0,NaN,2009_10,97.6,Hepatitis B Vaccination
Virginia,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Virginia,2-stage Cluster Sample,101121,4.3,95.0,NaN,2011_12,92.7,Hepatitis B Vaccination
Virginia,2-stage Cluster Sample,104826,4.2,95.0,NaN,2012_13,91.7,Hepatitis B Vaccination
Virginia,2-stage cluster  sample,105692,4.1,95.0,NaN,2013_14,93.2,Hepatitis B Vaccination
Virginia,Stratified 2-stage cluster sample,103821,4.1,95.0,NaN,2014_15,92.8,Hepatitis B Vaccination
Virginia,Stratified 2-stage cluster sample,100074,4.3,95.0,†.§,2015_16,94.6,Hepatitis B Vaccination
Virginia,Random sample,100891,4.4,95.0,NaN,2009_10,92.1,MMR Vaccination
Virginia,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Virginia,2-stage Cluster Sample,101121,4.3,95.0,NaN,2011_12,93.0,MMR Vaccination
Virginia,2-stage Cluster Sample,104826,4.2,95.0,NaN,2012_13,93.1,MMR Vaccination
Virginia,2-stage cluster  sample,105692,4.1,95.0,NaN,2013_14,93.1,MMR Vaccination
Virginia,Stratified 2-stage cluster sample,103821,4.1,95.0,NaN,2014_15,93.4,MMR Vaccination
Virginia,Stratified 2-stage cluster sample,100074,4.3,95.0,†.§,2015_16,95.7,MMR Vaccination
Virginia,Random sample,100891,4.4,95.0,NaN,2009_10,99.1,Polio Vaccination
Virginia,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Virginia,2-stage Cluster Sample,101121,4.3,95.0,NaN,2011_12,93.0,Polio Vaccination
Virginia,2-stage Cluster Sample,104826,4.2,95.0,NaN,2012_13,94.1,Polio Vaccination
Virginia,2-stage cluster  sample,105692,4.1,95.0,NaN,2013_14,93.3,Polio Vaccination
Virginia,Stratified 2-stage cluster sample,103821,4.1,95.0,NaN,2014_15,91.9,Polio Vaccination
Virginia,Stratified 2-stage cluster sample,100074,4.3,95.0,†.§,2015_16,93.9,Polio Vaccination
Washington,Census,81511,93.3,95.0,NaN,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
Washington,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Washington,Voluntary Response,85134,89.1,95.0,NaN,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Washington,Census,87773,94.7,95.0,NaN,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Washington,Voluntary response,89165,88.5,95.0,NaN,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Washington,Census (public); Voluntary response (private),88809,96.7,95.0,NaN,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Washington,Census,86492,97.3,95.0,§,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Washington,Census,81511,93.3,95.0,NaN,2009_10,88.6,2 doses Varicella Vaccination (unknown disease history)
Washington,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Washington,Voluntary Response,85134,89.1,95.0,NaN,2011_12,90.4,2 doses Varicella Vaccination (unknown disease history)
Washington,Census,87773,94.7,95.0,NaN,2012_13,90.3,2 doses Varicella Vaccination (unknown disease history)
Washington,Voluntary response,89165,88.5,95.0,NaN,2013_14,88.4,2 doses Varicella Vaccination (unknown disease history)
Washington,Census (public); Voluntary response (private),88809,96.7,95.0,NaN,2014_15,87.9,2 doses Varicella Vaccination (unknown disease history)
Washington,Census,86492,97.3,95.0,§,2015_16,89.4,2 doses Varicella Vaccination (unknown disease history)
Washington,Census,81511,93.3,95.0,NaN,2009_10,91.6,DTP/DTaP/DT Vaccination
Washington,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Washington,Voluntary Response,85134,89.1,95.0,NaN,2011_12,90.9,DTP/DTaP/DT Vaccination
Washington,Census,87773,94.7,95.0,NaN,2012_13,92.4,DTP/DTaP/DT Vaccination
Washington,Voluntary response,89165,88.5,95.0,NaN,2013_14,90.3,DTP/DTaP/DT Vaccination
Washington,Census (public); Voluntary response (private),88809,96.7,95.0,NaN,2014_15,90.7,DTP/DTaP/DT Vaccination
Washington,Census,86492,97.3,95.0,§,2015_16,91.1,DTP/DTaP/DT Vaccination
Washington,Census,81511,93.3,95.0,NaN,2009_10,92.8,Hepatitis B Vaccination
Washington,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Washington,Voluntary Response,85134,89.1,95.0,NaN,2011_12,93.0,Hepatitis B Vaccination
Washington,Census,87773,94.7,95.0,NaN,2012_13,93.4,Hepatitis B Vaccination
Washington,Voluntary response,89165,88.5,95.0,NaN,2013_14,91.8,Hepatitis B Vaccination
Washington,Census (public); Voluntary response (private),88809,96.7,95.0,NaN,2014_15,91.9,Hepatitis B Vaccination
Washington,Census,86492,97.3,95.0,§,2015_16,92.7,Hepatitis B Vaccination
Washington,Census,81511,93.3,95.0,NaN,2009_10,91.7,MMR Vaccination
Washington,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Washington,Voluntary Response,85134,89.1,95.0,NaN,2011_12,91.8,MMR Vaccination
Washington,Census,87773,94.7,95.0,NaN,2012_13,91.7,MMR Vaccination
Washington,Voluntary response,89165,88.5,95.0,NaN,2013_14,89.7,MMR Vaccination
Washington,Census (public); Voluntary response (private),88809,96.7,95.0,NaN,2014_15,89.4,MMR Vaccination
Washington,Census,86492,97.3,95.0,§,2015_16,91.0,MMR Vaccination
Washington,Census,81511,93.3,95.0,NaN,2009_10,91.8,Polio Vaccination
Washington,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Washington,Voluntary Response,85134,89.1,95.0,NaN,2011_12,91.0,Polio Vaccination
Washington,Census,87773,94.7,95.0,NaN,2012_13,91.4,Polio Vaccination
Washington,Voluntary response,89165,88.5,95.0,NaN,2013_14,89.1,Polio Vaccination
Washington,Census (public); Voluntary response (private),88809,96.7,95.0,NaN,2014_15,88.4,Polio Vaccination
Washington,Census,86492,97.3,95.0,§,2015_16,88.7,Polio Vaccination
West Virginia,Voluntary response,22730,86.7,95.0,NaN,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
West Virginia,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
West Virginia,Convenient ,22449,94.9,95.0,NaN,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
West Virginia,Voluntary Response,22588,86.5,95.0,NaN,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
West Virginia,Voluntary response,22814,84.7,95.0,NaN,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
West Virginia,Voluntary response,22016,81.3,95.0,NaN,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
West Virginia,Voluntary response,21333,87.6,95.0,NaN,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
West Virginia,Voluntary response,22730,86.7,95.0,NaN,2009_10,88.4,2 doses Varicella Vaccination (unknown disease history)
West Virginia,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
West Virginia,Convenient ,22449,94.9,95.0,NaN,2011_12,88.9,2 doses Varicella Vaccination (unknown disease history)
West Virginia,Voluntary Response,22588,86.5,95.0,NaN,2012_13,96.2,2 doses Varicella Vaccination (unknown disease history)
West Virginia,Voluntary response,22814,84.7,95.0,NaN,2013_14,95.5,2 doses Varicella Vaccination (unknown disease history)
West Virginia,Voluntary response,22016,81.3,95.0,NaN,2014_15,97.0,2 doses Varicella Vaccination (unknown disease history)
West Virginia,Voluntary response,21333,87.6,95.0,NaN,2015_16,94.3,2 doses Varicella Vaccination (unknown disease history)
West Virginia,Voluntary response,22730,86.7,95.0,NaN,2009_10,91.9,DTP/DTaP/DT Vaccination
West Virginia,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
West Virginia,Convenient ,22449,94.9,95.0,NaN,2011_12,92.6,DTP/DTaP/DT Vaccination
West Virginia,Voluntary Response,22588,86.5,95.0,NaN,2012_13,96.3,DTP/DTaP/DT Vaccination
West Virginia,Voluntary response,22814,84.7,95.0,NaN,2013_14,96.5,DTP/DTaP/DT Vaccination
West Virginia,Voluntary response,22016,81.3,95.0,NaN,2014_15,97.6,DTP/DTaP/DT Vaccination
West Virginia,Voluntary response,21333,87.6,95.0,NaN,2015_16,94.8,DTP/DTaP/DT Vaccination
West Virginia,Voluntary response,22730,86.7,95.0,NaN,2009_10,92.0,Hepatitis B Vaccination
West Virginia,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
West Virginia,Convenient ,22449,94.9,95.0,NaN,2011_12,93.3,Hepatitis B Vaccination
West Virginia,Voluntary Response,22588,86.5,95.0,NaN,2012_13,95.6,Hepatitis B Vaccination
West Virginia,Voluntary response,22814,84.7,95.0,NaN,2013_14,96.8,Hepatitis B Vaccination
West Virginia,Voluntary response,22016,81.3,95.0,NaN,2014_15,98.7,Hepatitis B Vaccination
West Virginia,Voluntary response,21333,87.6,95.0,NaN,2015_16,96.4,Hepatitis B Vaccination
West Virginia,Voluntary response,22730,86.7,95.0,NaN,2009_10,91.2,MMR Vaccination
West Virginia,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
West Virginia,Convenient ,22449,94.9,95.0,NaN,2011_12,92.0,MMR Vaccination
West Virginia,Voluntary Response,22588,86.5,95.0,NaN,2012_13,96.3,MMR Vaccination
West Virginia,Voluntary response,22814,84.7,95.0,NaN,2013_14,96.1,MMR Vaccination
West Virginia,Voluntary response,22016,81.3,95.0,NaN,2014_15,97.6,MMR Vaccination
West Virginia,Voluntary response,21333,87.6,95.0,NaN,2015_16,95.2,MMR Vaccination
West Virginia,Voluntary response,22730,86.7,95.0,NaN,2009_10,91.5,Polio Vaccination
West Virginia,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
West Virginia,Convenient ,22449,94.9,95.0,NaN,2011_12,92.6,Polio Vaccination
West Virginia,Voluntary Response,22588,86.5,95.0,NaN,2012_13,96.3,Polio Vaccination
West Virginia,Voluntary response,22814,84.7,95.0,NaN,2013_14,96.1,Polio Vaccination
West Virginia,Voluntary response,22016,81.3,95.0,NaN,2014_15,98.8,Polio Vaccination
West Virginia,Voluntary response,21333,87.6,95.0,NaN,2015_16,95.4,Polio Vaccination
Wisconsin,Random sample,61095,2.3,95.0,¶,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
Wisconsin,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Wisconsin,2-stage Cluster Sample,70672,2.3,95.0,NaN,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Wisconsin,2-stage Cluster Sample,72416,1.8,95.0,‡,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Wisconsin,Stratified  2-stage cluster sample,71363,2.8,95.0,‡,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Wisconsin,Stratified 2-stage cluster sample,69335,2.5,95.0,‡,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Wisconsin,Stratified 2-stage cluster sample,70220,2.0,95.0,‡.§,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Wisconsin,Random sample,61095,2.3,95.0,¶,2009_10,90.3,2 doses Varicella Vaccination (unknown disease history)
Wisconsin,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Wisconsin,2-stage Cluster Sample,70672,2.3,95.0,NaN,2011_12,91.0,2 doses Varicella Vaccination (unknown disease history)
Wisconsin,2-stage Cluster Sample,72416,1.8,95.0,‡,2012_13,91.1,2 doses Varicella Vaccination (unknown disease history)
Wisconsin,Stratified  2-stage cluster sample,71363,2.8,95.0,‡,2013_14,91.2,2 doses Varicella Vaccination (unknown disease history)
Wisconsin,Stratified 2-stage cluster sample,69335,2.5,95.0,‡,2014_15,90.9,2 doses Varicella Vaccination (unknown disease history)
Wisconsin,Stratified 2-stage cluster sample,70220,2.0,95.0,‡.§,2015_16,92.5,2 doses Varicella Vaccination (unknown disease history)
Wisconsin,Random sample,61095,2.3,95.0,¶,2009_10,97.3,DTP/DTaP/DT Vaccination
Wisconsin,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Wisconsin,2-stage Cluster Sample,70672,2.3,95.0,NaN,2011_12,87.7,DTP/DTaP/DT Vaccination
Wisconsin,2-stage Cluster Sample,72416,1.8,95.0,‡,2012_13,96.1,DTP/DTaP/DT Vaccination
Wisconsin,Stratified  2-stage cluster sample,71363,2.8,95.0,‡,2013_14,96.3,DTP/DTaP/DT Vaccination
Wisconsin,Stratified 2-stage cluster sample,69335,2.5,95.0,‡,2014_15,96.5,DTP/DTaP/DT Vaccination
Wisconsin,Stratified 2-stage cluster sample,70220,2.0,95.0,‡.§,2015_16,96.9,DTP/DTaP/DT Vaccination
Wisconsin,Random sample,61095,2.3,95.0,¶,2009_10,97.4,Hepatitis B Vaccination
Wisconsin,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Wisconsin,2-stage Cluster Sample,70672,2.3,95.0,NaN,2011_12,96.2,Hepatitis B Vaccination
Wisconsin,2-stage Cluster Sample,72416,1.8,95.0,‡,2012_13,97.3,Hepatitis B Vaccination
Wisconsin,Stratified  2-stage cluster sample,71363,2.8,95.0,‡,2013_14,95.4,Hepatitis B Vaccination
Wisconsin,Stratified 2-stage cluster sample,69335,2.5,95.0,‡,2014_15,95.9,Hepatitis B Vaccination
Wisconsin,Stratified 2-stage cluster sample,70220,2.0,95.0,‡.§,2015_16,96.5,Hepatitis B Vaccination
Wisconsin,Random sample,61095,2.3,95.0,¶,2009_10,94.2,MMR Vaccination
Wisconsin,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Wisconsin,2-stage Cluster Sample,70672,2.3,95.0,NaN,2011_12,93.1,MMR Vaccination
Wisconsin,2-stage Cluster Sample,72416,1.8,95.0,‡,2012_13,92.8,MMR Vaccination
Wisconsin,Stratified  2-stage cluster sample,71363,2.8,95.0,‡,2013_14,92.6,MMR Vaccination
Wisconsin,Stratified 2-stage cluster sample,69335,2.5,95.0,‡,2014_15,91.6,MMR Vaccination
Wisconsin,Stratified 2-stage cluster sample,70220,2.0,95.0,‡.§,2015_16,93.2,MMR Vaccination
Wisconsin,Random sample,61095,2.3,95.0,¶,2009_10,98.2,Polio Vaccination
Wisconsin,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Wisconsin,2-stage Cluster Sample,70672,2.3,95.0,NaN,2011_12,96.9,Polio Vaccination
Wisconsin,2-stage Cluster Sample,72416,1.8,95.0,‡,2012_13,98.2,Polio Vaccination
Wisconsin,Stratified  2-stage cluster sample,71363,2.8,95.0,‡,2013_14,96.7,Polio Vaccination
Wisconsin,Stratified 2-stage cluster sample,69335,2.5,95.0,‡,2014_15,96.7,Polio Vaccination
Wisconsin,Stratified 2-stage cluster sample,70220,2.0,95.0,‡.§,2015_16,93.4,Polio Vaccination
Wyoming,Not conducted,"NA","NA",95.0,NaN,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
Wyoming,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
